,book_name,book_author,books_mp3,books_img
0,Аудиокнига: Бриллиантовый огонь / Илона Эндрюс (4),Илона Эндрюс,"['https://archive.org/download/06_20220314/00.mp3', 'https://archive.org/download/06_20220314/01.mp3', 'https://archive.org/download/06_20220314/02.mp3', 'https://archive.org/download/06_20220314/03.mp3', 'https://archive.org/download/06_20220314/04.mp3', 'https://archive.org/download/06_20220314/05.mp3', 'https://archive.org/download/06_20220314/06.mp3', 'https://archive.org/download/06_20220314/07.mp3', 'https://archive.org/download/06_20220314/08.mp3', 'https://archive.org/download/06_20220314/09.mp3']",/uploads/posts/2022-03/1647253582_1647222379_oblogka.jpg
1,Аудиокнига: Тайное наследие. Дикий огонь / Илона Эндрюс (3),Илона Эндрюс,"['https://archive.org/download/13_20220314/01.mp3', 'https://archive.org/download/13_20220314/02.mp3', 'https://archive.org/download/13_20220314/03.mp3', 'https://archive.org/download/13_20220314/04.mp3', 'https://archive.org/download/13_20220314/05.mp3', 'https://archive.org/download/13_20220314/06.mp3', 'https://archive.org/download/13_20220314/07.mp3', 'https://archive.org/download/13_20220314/08.mp3', 'https://archive.org/download/13_20220314/09.mp3', 'https://archive.org/download/13_20220314/10.mp3', 'https://archive.org/download/13_20220314/11.mp3', 'https://archive.org/download/13_20220314/12.mp3', 'https://archive.org/download/13_20220314/13.mp3', 'https://archive.org/download/13_20220314/14.mp3', 'https://archive.org/download/13_20220314/15.mp3', 'https://archive.org/download/13_20220314/16.mp3', 'https://archive.org/download/13_20220314/17.mp3', 'https://archive.org/download/13_20220314/18.mp3', 'https://archive.org/download/13_20220314/19.mp3', 'https://archive.org/download/13_20220314/20.mp3', 'https://archive.org/download/13_20220314/21.mp3', 'https://archive.org/download/13_20220314/22.mp3', 'https://archive.org/download/13_20220314/23.mp3', 'https://archive.org/download/13_20220314/24.mp3', 'https://archive.org/download/13_20220314/25.mp3', 'https://archive.org/download/13_20220314/26.mp3', 'https://archive.org/download/13_20220314/27.mp3', 'https://archive.org/download/13_20220314/28.mp3', 'https://archive.org/download/13_20220314/29.mp3', 'https://archive.org/download/13_20220314/30.mp3']",/uploads/posts/2022-03/1647234462_2022-03-14_090008.png
2,Аудиокнига: Красная нить судьбы / Юлия Архарова (1),Юлия Архарова,"['https://archive.org/download/15_20220310/01.mp3', 'https://archive.org/download/15_20220310/02.mp3', 'https://archive.org/download/15_20220310/03.mp3', 'https://archive.org/download/15_20220310/04.mp3', 'https://archive.org/download/15_20220310/05.mp3', 'https://archive.org/download/15_20220310/06.mp3', 'https://archive.org/download/15_20220310/07.mp3', 'https://archive.org/download/15_20220310/08.mp3', 'https://archive.org/download/15_20220310/09.mp3', 'https://archive.org/download/15_20220310/10.mp3', 'https://archive.org/download/15_20220310/11.mp3', 'https://archive.org/download/15_20220310/12.mp3', 'https://archive.org/download/15_20220310/13.mp3', 'https://archive.org/download/15_20220310/14.mp3', 'https://archive.org/download/15_20220310/15.mp3', 'https://archive.org/download/15_20220310/16.mp3', 'https://archive.org/download/15_20220310/17.mp3']",/uploads/posts/2022-03/1646944886_2022-03-11_003926.png
3,Аудиокнига: Сердце морского короля / Дана Арнаутова (3),Дана Арнаутова,"['https://archive.org/download/14_20220310_20220310_2057/01.mp3', 'https://archive.org/download/14_20220310_20220310_2057/02.mp3', 'https://archive.org/download/14_20220310_20220310_2057/03.mp3', 'https://archive.org/download/14_20220310_20220310_2057/04.mp3', 'https://archive.org/download/14_20220310_20220310_2057/05.mp3', 'https://archive.org/download/14_20220310_20220310_2057/06.mp3', 'https://archive.org/download/14_20220310_20220310_2057/07.mp3', 'https://archive.org/download/14_20220310_20220310_2057/08.mp3', 'https://archive.org/download/14_20220310_20220310_2057/09.mp3', 'https://archive.org/download/14_20220310_20220310_2057/10.mp3', 'https://archive.org/download/14_20220310_20220310_2057/11.mp3', 'https://archive.org/download/14_20220310_20220310_2057/12.mp3', 'https://archive.org/download/14_20220310_20220310_2057/13.mp3', 'https://archive.org/download/14_20220310_20220310_2057/14.mp3', 'https://archive.org/download/14_20220310_20220310_2057/15.mp3', 'https://archive.org/download/14_20220310_20220310_2057/16.mp3', 'https://archive.org/download/14_20220310_20220310_2057/17.mp3', 'https://archive.org/download/14_20220310_20220310_2057/18.mp3', 'https://archive.org/download/14_20220310_20220310_2057/19.mp3', 'https://archive.org/download/14_20220310_20220310_2057/20.mp3', 'https://archive.org/download/14_20220310_20220310_2057/21.mp3', 'https://archive.org/download/14_20220310_20220310_2057/22.mp3']",/uploads/posts/2022-03/1646991331_2022-03-11_133328.png
4,Аудиокнига: Квалификация для некроманта / Дарья Сорокина,Дарья Сорокина,"['https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F00_Prolog.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F01_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F02_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F03_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F04_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F05_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F06_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F07_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F08_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F09_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F10_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F11_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F12_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F13_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F14_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F15_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F16_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F17_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F18_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F19_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F20_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F21_Kvalifikatsiya%20dlya%20nekromanta.mp3', 'https://archive.org/download/10kvalifikatsiyadlyanekromanta/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%B8%D0%BD%D0%B0%20%D0%94%D0%B0%D1%80%D1%8C%D1%8F%20%E2%80%93%20%D0%9A%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F%20%D0%B4%D0%BB%D1%8F%20%D0%BD%D0%B5%D0%BA%D1%80%D0%BE%D0%BC%D0%B0%D0%BD%D1%82%D0%B0%20%5B%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0%20%D0%90%D0%BD%D0%B0%D1%81%D1%82%D0%B0%D1%81%D0%B8%D1%8F%5D%2F22_Epilog.mp3']",/uploads/posts/2021-12/1638418948_2021-12-02_081846.jpg
5,Аудиокнига: Избранная морского принца / Дана Арнаутова (2),Дана Арнаутова,"['https://archive.org/download/20_20220309/01.mp3', 'https://archive.org/download/20_20220309/02.mp3', 'https://archive.org/download/20_20220309/03.mp3', 'https://archive.org/download/20_20220309/04.mp3', 'https://archive.org/download/20_20220309/05.mp3', 'https://archive.org/download/20_20220309/06.mp3', 'https://archive.org/download/20_20220309/07.mp3', 'https://archive.org/download/20_20220309/08.mp3', 'https://archive.org/download/20_20220309/09.mp3', 'https://archive.org/download/20_20220309/10.mp3', 'https://archive.org/download/20_20220309/11.mp3', 'https://archive.org/download/20_20220309/12.mp3', 'https://archive.org/download/20_20220309/13.mp3', 'https://archive.org/download/20_20220309/14.mp3', 'https://archive.org/download/20_20220309/15.mp3', 'https://archive.org/download/20_20220309/16.mp3', 'https://archive.org/download/20_20220309/17.mp3', 'https://archive.org/download/20_20220309/18.mp3', 'https://archive.org/download/20_20220309/19.mp3', 'https://archive.org/download/20_20220309/20.mp3']",/uploads/posts/2022-03/1646892809_2022-03-10_101052.png
6,Аудиокнига: Магометрия. ДНК Творца / Надежда Мамаева (2),Надежда Мамаева,"['https://archive.org/download/05_20220309/00.mp3', 'https://archive.org/download/05_20220309/01.mp3', 'https://archive.org/download/05_20220309/02.mp3', 'https://archive.org/download/05_20220309/03.mp3', 'https://archive.org/download/05_20220309/04.mp3', 'https://archive.org/download/05_20220309/05.mp3', 'https://archive.org/download/05_20220309/06.mp3', 'https://archive.org/download/05_20220309/07.mp3', 'https://archive.org/download/05_20220309/08.mp3', 'https://archive.org/download/05_20220309/09.mp3', 'https://archive.org/download/05_20220309/10.mp3', 'https://archive.org/download/05_20220309/11.mp3']",/uploads/posts/2022-03/1646866676_2022-03-10_024630.png
7,Аудиокнига: Сковородка судного дня / Татьяна Коростышевская,Татьяна Коростышевская,"['https://archive.org/download/06_20220308_202203/01.mp3', 'https://archive.org/download/06_20220308_202203/02.mp3', 'https://archive.org/download/06_20220308_202203/03.mp3', 'https://archive.org/download/06_20220308_202203/04.mp3', 'https://archive.org/download/06_20220308_202203/05.mp3', 'https://archive.org/download/06_20220308_202203/06.mp3', 'https://archive.org/download/06_20220308_202203/07.mp3', 'https://archive.org/download/06_20220308_202203/08.mp3', 'https://archive.org/download/06_20220308_202203/09.mp3', 'https://archive.org/download/06_20220308_202203/10.mp3', 'https://archive.org/download/06_20220308_202203/11.mp3', 'https://archive.org/download/06_20220308_202203/12.mp3']",/uploads/posts/2022-03/1646854532_2022-03-09_233152.png
8,Аудиокнига: Шестая компаньонка для наследницы / Галина Осень,Галина Осень,"['https://archive.org/download/10_20220307_202203/01.mp3', 'https://archive.org/download/10_20220307_202203/02.mp3', 'https://archive.org/download/10_20220307_202203/03.mp3', 'https://archive.org/download/10_20220307_202203/04.mp3', 'https://archive.org/download/10_20220307_202203/05.mp3', 'https://archive.org/download/10_20220307_202203/06.mp3', 'https://archive.org/download/10_20220307_202203/07.mp3', 'https://archive.org/download/10_20220307_202203/08.mp3', 'https://archive.org/download/10_20220307_202203/09.mp3', 'https://archive.org/download/10_20220307_202203/10.mp3', 'https://archive.org/download/10_20220307_202203/11.mp3', 'https://archive.org/download/10_20220307_202203/12.mp3', 'https://archive.org/download/10_20220307_202203/13.mp3', 'https://archive.org/download/10_20220307_202203/14.mp3', 'https://archive.org/download/10_20220307_202203/15.mp3', 'https://archive.org/download/10_20220307_202203/16.mp3', 'https://archive.org/download/10_20220307_202203/17.mp3', 'https://archive.org/download/10_20220307_202203/18.mp3', 'https://archive.org/download/10_20220307_202203/19.mp3', 'https://archive.org/download/10_20220307_202203/20.mp3', 'https://archive.org/download/10_20220307_202203/21.mp3']",/uploads/posts/2022-03/1646643597_2022-03-07_125711.png
